12.0377826439 2.58847 0.101184099027 -0.994887731046
11.8819187011 2.28792 0.133587565241 -0.874233965504
9.55412544798 1.99575 0.162842282913 -0.788232817803
8.00814067992 0.61076 0.185691314656 -0.731208409051
6.81995494216 1.89047 0.208816562096 -0.680235058631
7.25064443079 1.40207 0.234693364543 -0.629499188983
5.64867041139 1.05261 0.266261455881 -0.574691697661
3.9785391186 0.865 0.306271504602 -0.513893407927
2.95244200668 0.56876 0.359382071478 -0.44444359237
1.81320408621 0.25294 0.440803442595 -0.355755022382
0.222666932881 0.01893 0.674674078288 -0.170905975591
